id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
11585,6.0,108.0,8.885992,10.4,4.4,21.9893120372,11.11696,2.755,1.7280000000000002,0.908,0.4927189999999999,0.86102
11586,5.5,100.0,6.697992,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.75193
11587,2.5,228.0,24.70666,28.5,4.5,68.16233625,11.6604875,2.8,1.765,0.98,0.468765,4.5665
11588,6.5,50.0,4.663996,10.0,4.8,20.9941265318,10.85110625,2.764,1.7380000000000002,0.958,0.4960699999999999,0.82082
11589,6.5,58.0,13.551332,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,1.86069
11590,5.3,75.0,10.9728255,13.333333333333336,4.666666666666667,27.95135333333333,11.2843,2.76,1.7166666666666668,0.9733333333333332,0.49448888888889,1.47116
11591,2.5,127.0,16.864992,31.1,4.0,74.71870600000003,9.6769,2.24,1.93,1.16,0.4391649999999999,5.2515
11592,3.8,122.0,14.091992,12.2,4.8,24.789618,12.30176,2.805,1.656,0.8240000000000001,0.491678,1.4092
11593,5.0,116.0,7.558488000000001,9.2,4.8,18.60817185,12.04083,2.585,1.6310000000000002,0.91,0.4960699999999999,0.75893
11594,6.0,92.0,6.07141175,9.2,4.8,18.439538,10.937928571428571,2.857,1.662857142857143,0.8640000000000001,0.4943871428571429,1.00958
11595,3.8,100.0,8.885992,10.0,4.8,20.077018,9.706,2.225,1.904,0.945,0.495736,0.19112
11596,2.5,36.0,8.903332,18.0,4.0,36.0685,9.706,2.225,1.904,1.15,0.47888,2.94712
11597,4.8,112.0,4.542664,9.666666666666666,4.666666666666667,19.397353333333328,11.706466666666666,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,0.4112
11598,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11599,6.0,20.0,1.7431599999999998,10.0,4.8,20.9940862215,11.17714,2.755,1.747,0.945,0.499514,0.9096
11600,6.0,108.0,8.337992,10.8,4.8,21.593638,11.14446,2.684,1.743,0.8959999999999999,0.490932,1.51092
11601,3.8,46.0,4.663996,11.6,4.0,23.231818,11.14446,2.766,1.7420000000000002,0.9,0.4820359999999999,0.80631
11602,5.5,66.0,9.143328,22.66666666666667,5.0,50.54252,11.63995,2.901666666666667,1.72,0.92,0.4767116666666666,1.47355
11603,2.5,165.0,25.494,13.6,4.8,29.525338,12.0863,2.8680000000000003,1.6310000000000002,0.8640000000000001,0.4840125000000001,2.04102
11604,2.5,40.0,0.973995,10.0,4.0,20.643418,9.695,2.445,1.93,1.1800000000000002,0.436875,0.26567
11605,4.0,46.0,8.07666,13.6,4.0,29.525338,10.629,2.675,1.875,0.892,0.496875,1.03544
11606,4.5,86.0,6.674328,14.333333333333336,5.166666666666667,30.645953666333327,11.824266666666665,2.765833333333333,1.7341666666666669,0.8116666666666665,0.4819691666666667,0.56731
11607,5.5,224.0,17.623983999999997,22.4,5.2,49.204038,10.745844000000002,2.8280000000000003,1.740925,0.94625,0.4820359999999999,3.26948
11608,2.8,220.0,24.655328,22.83333333333333,4.666666666666667,49.50308166666667,9.138583333333331,2.248333333333333,1.906666666666667,1.13,0.4709133333333334,4.57578
11609,3.8,46.0,9.133,23.0,4.0,49.496,10.39875,2.115,1.905,1.12,0.47888,2.4836
11610,5.0,72.0,5.439908,12.0,4.0,24.50301875,13.071459375,2.295,1.825,0.945,0.475954,1.09501
11611,6.0,250.0,34.18948,12.6,4.4,25.408218,10.75912,2.572,1.811,0.974,0.4927189999999999,1.85225
11612,2.3,296.0,23.193328,44.57142857142857,5.428571428571429,107.62811428571428,9.0611,2.225714285714285,1.98,1.2285714285714289,0.4551385714285714,3.56717
11613,2.0,42.0,1.7401675,5.583333333333333,4.0,10.649558888888889,13.161829166666667,2.595,1.1333333333333333,1.4220000000000002,0.7650095833333334,0.82747
11614,2.5,64.0,10.2528315,16.0,5.0,32.38773899975,10.39875,2.545,1.99,1.1800000000000002,0.4515899999999999,3.37533
11615,2.5,43.0,7.4428315,9.2,4.8,18.60817185,12.0034,2.934,1.654,0.782,0.4930319999999999,0.51772
11616,6.5,215.2,16.684981,9.714285714285714,4.44,18.966616928571423,11.56352857142857,2.6236428571428574,1.6128571428571428,0.8216,0.4966602142857143,0.74876
11617,5.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.648,1.626,0.768,0.492719,0.67544
11618,6.5,90.0,12.876907999999998,12.181818181818182,4.363636363636363,24.87734575757576,11.107295,2.8818181818181814,1.6994,0.8981818181818181,0.5112748484848485,1.96919
11619,6.0,72.0,10.207996,12.0,4.8,26.1647257,10.9485,2.857,1.6880000000000002,0.8800000000000001,0.490932,1.22915
11620,2.5,114.0,8.228992,14.4,4.4,32.38773899975,11.61422,2.8280000000000003,1.656,0.8240000000000001,0.485063,1.51619
11621,3.3,74.0,16.449327999999998,24.66666666666667,4.0,53.356,9.4533,2.1466666666666665,1.923333333333333,1.15,0.4488266666666667,3.1504
11622,4.8,38.0,4.542664,12.666666666666664,5.666666666666668,26.621686666666665,11.279666666666666,2.953333333333333,1.711666666666667,0.9116666666666668,0.4722666666666666,0.89374
11623,6.3,112.0,13.551332,18.0,4.8,43.498522,11.61422,2.884,1.736,0.936,0.477015,2.95748
11624,2.5,41.0,9.133,20.5,4.0,43.498522,8.897,2.205,1.925,1.165,0.477015,1.43111
11625,6.0,188.0,23.804992,12.444444444444445,4.666666666666667,25.756242222222227,11.373216666666664,2.771111111111112,1.7388888888888892,0.977777777777778,0.4909011111111112,0.77525
11626,5.8,74.0,14.485992,24.0,4.8,53.4902975,10.91369,2.752,1.9072,0.946,0.4673040000000001,4.49372
11627,5.5,108.0,8.109328,10.833333333333336,4.333333333333333,21.593638,11.533816666666668,2.9599999999999995,1.7166666666666668,0.89,0.4881633333333333,0.8148
11628,6.5,232.0,27.432984,11.3,4.75,24.556188775,11.1994,2.7845,1.6310000000000002,0.94,0.485063,1.86481
11629,5.5,46.0,7.4428315,13.5,4.0,27.44881366633333,10.52605,2.495,1.785,0.965,0.48273,1.06784
11630,6.0,100.0,8.885992,10.0,4.8,20.077018,10.89726,2.805,1.6869999999999998,0.892,0.499736,1.78823
11631,3.8,30.0,2.70174775,7.5,4.0,14.996859625,12.18425,2.375,1.625,0.84875,0.6513800000000001,0.71879
11632,5.8,122.0,13.355328,20.666666666666668,4.666666666666667,46.44374833333333,11.408266666666668,2.7433333333333336,1.7716666666666667,0.9666666666666668,0.4810716666666666,2.53872
11633,6.0,50.0,5.401996,10.0,4.8,20.3920334,10.9485,2.708,1.648,0.8800000000000001,0.4927359999999999,0.71978
11634,6.0,52.0,4.974119999999996,11.2,4.8,24.789618,11.288,2.81,1.7200000000000002,0.8699999999999999,0.4907199999999999,1.00104
11635,7.0,80.0,7.558488000000001,10.0,4.8,20.3920334,10.565180000000002,2.502,1.7080000000000002,0.951,0.4927359999999999,1.25093
11636,3.0,66.0,7.441332000000001,13.3,4.0,27.188418,10.0743,2.53,1.91,1.22,0.48273,1.51092
11637,3.8,43.0,7.4428315,9.5,4.8,18.5863611398,12.63188,2.7845,1.6407999999999998,0.8640000000000001,0.4927989999999999,0.60442
11638,6.0,146.0,13.747992000000002,23.0,4.666666666666667,55.64164,11.634466666666668,2.8316666666666666,1.7266666666666666,0.915,0.4747266666666667,2.22761
11639,6.8,100.0,8.337992,10.0,4.8,20.2988926326,10.5174,2.279,1.736,0.908,0.492719,0.91318
11640,5.8,222.0,27.403984,12.812121212121212,4.818181818181818,24.428765853658533,11.61422,2.675,1.736,0.9250000000000002,0.4789899999999999,0.38903
11641,2.5,100.0,1.7428315,4.666666666666667,3.5,8.808713333333333,12.0278,2.8280000000000003,1.43,0.5053333333333333,0.6562183333333333,0.13641
11642,3.8,100.0,7.441332000000001,10.0,4.4,20.04904068,11.47577,2.682,1.7420000000000002,0.964,0.5570996000000001,1.0359
11643,3.0,92.0,6.283996,9.2,4.8,18.60817185,11.82448,2.754,1.711,0.8959999999999999,0.4946015000000001,0.53275
11644,2.5,100.0,8.147992,10.0,5.0,20.3920334,12.39211,2.8280000000000003,1.626,0.892,0.499404,0.7176
11645,6.0,112.0,13.355328,24.66666666666667,4.333333333333333,53.05033333333333,9.350333333333332,2.1266666666666665,1.8833333333333333,0.9833333333333334,0.4781783333333334,4.57578
11646,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52548
11647,7.8,66.0,11.874,13.6,4.8,27.188418,11.14446,2.684,1.732,0.9,0.4820359999999999,1.41194
11648,5.8,38.0,4.542664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4821566666666666,1.68467
11649,2.3,114.0,12.397992,22.8,5.6,49.496,9.273855,2.3680000000000003,1.908,1.1840000000000002,0.457149,2.53872
11650,3.5,138.0,10.179328,9.428571428571429,4.660714285714286,19.38255867785714,12.095814285714289,2.81,1.7051785714285717,0.93,0.5089809523809524,0.40319
11651,5.0,108.0,5.401996,10.4,4.4,21.9893120372,10.13144,2.352,1.908,0.936,0.475566,0.99502
11652,4.0,100.0,8.885992,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.499514,0.56731
11653,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91457
11654,2.5,41.0,12.421,20.5,4.0,43.498522,8.932974999999997,2.24,1.97,1.1800000000000002,0.474714,4.57578
11655,5.3,184.0,40.61,48.5,4.5,113.1572575,10.5015125,2.5275,1.9425,1.2375,0.44942,0.84049
11656,5.3,80.0,7.44274775,10.0,4.125,20.3920334,11.026725,2.54375,1.68,0.8925,0.49425875,0.8159
11657,3.0,96.0,15.43,23.8,4.4,48.7195,10.13144,2.352,1.8200000000000005,1.104,0.475566,1.74944
11658,2.5,126.0,26.092,25.2,5.6,58.30341800000001,9.370384,2.298,1.9072,1.1840000000000002,0.4618992,4.8568
11659,3.3,210.0,33.20565499999999,22.5,4.166666666666667,43.498522,9.6903,2.4133333333333336,1.906,1.265,0.4391649999999999,5.52703
11660,3.8,80.0,5.203996,10.0,4.8,20.213348778,10.91369,2.825,1.626,0.926,0.492719,0.94771
11661,6.0,100.0,8.885992,10.0,4.8,20.2988926326,11.719925,2.705,1.705,0.91,0.4960699999999999,0.82898
11662,5.5,126.0,13.551332,11.6,4.8,23.0113257,10.9485,2.757,1.7420000000000002,0.91,0.498454,0.7958
11663,4.3,82.0,13.551332,31.0,4.0,70.86454624999998,9.695,1.98,1.98,1.285,0.448895,1.8688
11664,3.0,20.0,0.0,10.0,4.0,20.6125257,9.01375,2.225,1.9,1.2999999999999998,0.49901,0.0222
11665,3.8,92.0,8.337992,9.2,4.8,18.5863611398,12.63188,2.7030000000000003,1.654,0.8640000000000001,0.491714,0.83736
11666,2.3,82.0,13.35,41.0,3.75,95.225235,9.273855,2.18,1.99,1.2,0.4576149999999999,6.78733
11667,4.0,92.0,5.401996,9.2,4.8,18.5863611398,12.63188,2.68,1.592,0.7380000000000001,0.5900399999999999,0.56349
11668,2.0,20.0,0.973995,10.0,4.0,20.9940862215,12.0034,2.455,1.825,1.3,0.49901,0.79955
11669,2.5,278.0,27.10599,42.8,3.2,102.82756,9.1302,2.77,1.908,1.39,0.460005,5.118
11670,6.0,126.0,13.385996,12.6,4.6,26.1647257,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.70601
11671,3.8,106.0,11.354575,15.5,4.0,33.739258,9.273855,2.53,1.855,1.11,0.48273,1.37405
11672,6.0,30.0,2.3326640000000003,10.0,5.666666666666668,20.02735333333333,11.654066666666669,2.848333333333333,1.7133333333333336,0.8066666666666666,0.4995066666666667,0.74838
11673,9.0,50.0,5.401996,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,1.0408
11674,6.0,106.0,11.775328000000002,11.9025,4.8,24.88692185,11.43734,2.73065,1.740925,0.8874449999999999,0.4957955,1.79459
11675,5.5,120.0,8.841328,10.0,4.333333333333333,20.185395713333328,9.159866666666668,1.95,1.913333333333333,1.2133333333333332,0.4916733333333334,0.93524
11676,1.5,0.8649999999999999,17.24723425,8.130620985010706,4.3832976445396135,16.839527347391115,11.719925,2.738565310492505,1.626,0.7537473233404711,0.5779256745182013,0.58991
11677,2.3,94.0,20.362,31.33333333333333,4.666666666666667,69.59212799999999,8.869433333333333,2.216666666666667,1.906666666666667,1.1933333333333334,0.4675316666666667,6.31755
11678,6.0,128.0,20.29466,12.8,4.8,26.1647257,10.91369,2.8280000000000003,1.7420000000000002,0.928,0.48827,2.62853
11679,3.8,454.0,50.8161515,21.619047619047624,4.9523809523809526,51.37534476190477,12.055304761904766,2.77952380952381,1.428571428571429,0.8733333333333335,0.5100116666666666,2.58333
11680,4.0,114.0,7.251328,4.285714285714286,3.4285714285714284,9.559684638888893,13.161829285714285,2.685714285714286,1.3542857142857143,0.5342857142857144,0.7322242857142859,0.0
11681,3.3,208.0,15.5041515,10.818181818181818,4.636363636363637,22.92876773170732,12.118536363636364,2.71515151515152,1.715,0.937878787878788,0.5112748484848485,1.03248
11682,5.5,76.0,9.773996,25.0,4.0,54.501263666333344,11.1479375,2.24,1.925,1.16,0.47888,1.42326
11683,2.0,45.0,10.207996,21.0,4.0,45.87725,11.14446,2.24,1.88,1.1840000000000002,0.4743239999999999,5.0988
11684,3.8,80.0,15.325,30.0,4.0,72.2365,9.695,2.115,1.905,1.12,0.47888,5.325
11685,6.0,180.0,7.734660000000001,9.0,4.8,18.01515585,11.61422,2.825,1.626,0.8480000000000001,0.499514,0.77755
11686,5.5,114.0,7.876747749999999,10.875,4.78125,22.11563295,11.003309375,2.66375,1.7878125,0.9634375,0.49425875,0.58543
11687,3.0,116.0,13.35,12.0,4.0,24.808518,9.8771,2.115,1.93,1.15,0.47888,1.35045
11688,9.0,120.0,10.803992,12.0,4.8,24.789618,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,1.02048
11689,2.0,30.0,1.7401675,5.75,3.75,11.99055965,12.18425,2.7275,1.545,0.71,0.61443,0.34857
11690,9.0,50.0,5.401996,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,0.8045
11691,6.8,126.0,13.512992,12.6,4.8,26.2038268,11.288,2.66,1.7574999999999998,0.94,0.4978194999999999,2.42074
11692,6.0,112.0,11.35599,18.666666666666668,4.5,41.07402,11.408266666666668,2.766666666666667,1.7583333333333335,0.9816666666666668,0.4767116666666666,1.86581
11693,6.0,100.0,8.337992,10.0,4.8,20.9940862215,11.28095,2.815,1.711,0.92,0.4927989999999999,1.03544
11694,6.0,390.0,31.27439175,10.0,4.648648648648648,20.530792481481484,10.953165853658538,2.771081081081081,1.7304878048780488,0.9145945945945948,0.5132401851851852,0.94127
11695,4.8,66.0,30.708,22.0,4.666666666666667,47.69701000000001,9.2708,2.24,1.923333333333333,1.18,0.4628675,5.00311
11696,3.5,200.0,17.46,7.4,4.0,15.69310028,12.22274,2.68,1.592,0.7380000000000001,0.5900399999999999,0.75796
11697,6.0,102.0,13.747992000000002,15.2,4.4,31.574635600000004,11.16682,2.8480000000000003,1.7420000000000002,0.908,0.48502,2.16955
11698,3.5,92.0,6.093996,9.2,4.8,18.439538,12.41584,2.805,1.656,0.8240000000000001,0.47907,0.487
11699,6.0,100.0,7.441332000000001,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.68424
11700,2.5,20.0,0.9239992,10.0,4.8,20.2988926326,12.41584,2.8680000000000003,1.6520000000000004,0.8649999999999999,0.476196,0.93456
11701,3.0,30.0,2.3326640000000003,4.666666666666667,3.0,8.71100505325,13.161829166666667,2.595,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.13641
11702,4.0,144.0,2.70174775,7.5,4.0,14.996859625,12.0278,2.7275,1.5475,0.71,0.5427912500000001,0.76486
11703,6.0,122.0,14.091992,18.0,4.8,41.99652,11.17714,2.675,1.736,0.908,0.4789899999999999,1.80922
11704,2.0,192.0,38.191,48.0,3.75,116.3255,8.932974999999997,2.2225,1.9,1.1825,0.4442925,6.78667
11705,5.5,100.0,7.957992,10.0,4.8,20.3920334,11.33044,2.865,1.75,0.965,0.4930319999999999,1.50921
11706,3.5,116.0,8.888888888,11.6,4.8,23.033434166666662,12.046624,2.8480000000000003,1.626,0.914,0.47907,0.6888
11707,2.5,296.0,34.058654,28.190476190476197,3.7142857142857135,103.49857999999998,9.0611,2.225714285714285,1.9242857142857144,1.2,0.4494728571428572,4.30067
11708,3.0,184.0,40.61,24.5,4.25,53.4902975,9.01375,2.2225,1.9,1.135,0.4789899999999999,2.13111
11709,2.3,90.0,20.29466,30.0,4.0,68.56273,9.6769,2.165,1.88,1.12,0.462985,6.675
11710,5.0,100.0,7.957992,10.0,4.8,20.9941265318,11.17714,2.8280000000000003,1.765,0.882,0.492719,0.79955
11711,5.5,278.0,26.55439975,13.384615384615383,4.9230769230769225,29.680678624999995,11.17902857142857,2.66952023988006,1.752063492063492,0.8943589743589744,0.4829699999999999,2.45933
11712,2.8,126.0,20.855328,23.0,4.666666666666667,49.496,11.408266666666668,2.53,1.93,1.15,0.474655,4.57578
11713,6.0,122.0,13.512992,12.2,4.8,26.1647257,10.73364,2.81,1.711,0.914,0.4822649999999999,1.79216
11714,6.0,107.0,12.417996,10.4,4.8,21.593638,10.13144,2.352,1.744,0.914,0.4927359999999999,0.96683
11715,6.0,141.0,17.593,30.66666666666667,4.0,69.59212799999999,9.152733333333334,1.9666666666666663,1.9,1.1933333333333334,0.4463566666666667,1.39322
11716,2.0,96.0,15.55,48.0,4.0,116.3255,10.39875,2.24,2.015,1.1800000000000002,0.449615,1.0047
11717,4.0,96.0,8.147992,12.0,4.0,24.808518,11.14446,2.675,1.705,0.8800000000000001,0.49954,1.02048
11718,5.8,30.0,2.3326640000000003,10.0,4.0,20.185395713333328,10.6397,2.675,1.79,0.98,0.4960433333333333,0.67544
11719,6.0,80.0,16.630000000000006,13.333333333333336,4.666666666666667,27.95135333333333,11.654066666666669,2.855,1.7266666666666666,0.915,0.477685,2.04102
11720,2.5,100.0,8.862328,25.2,5.6,58.30341800000001,9.370384,2.298,1.9072,1.2145,0.4628675,0.38618
11721,6.0,106.0,18.697992000000006,15.666666666666664,5.0,34.47077916666667,11.290033333333335,2.8816666666666664,1.7466666666666668,0.9833333333333334,0.4780233333333334,2.16486
11722,5.0,105.0,8.941324,17.333333333333332,5.166666666666667,39.180980333,11.755999999999998,2.841666666666667,1.7183333333333335,0.915,0.4830516666666667,1.02228
11723,6.0,100.0,7.558488000000001,10.0,4.8,20.3920334,11.64556,2.648,1.626,0.91,0.4927359999999999,0.61805
11724,4.3,100.0,8.147992,10.0,4.8,20.833018,12.0034,2.8360000000000003,1.6780000000000002,0.892,0.4690149999999999,0.59473
11725,2.8,114.0,8.42666,27.6,5.0,65.56541800000001,11.023840000000002,2.81,1.7400000000000002,0.964,0.467568,4.57578
11726,4.5,104.0,8.941324,11.333333333333336,5.333333333333333,22.68885333333333,11.674016666666668,2.8316666666666666,1.7341666666666669,0.9533333333333333,0.4844733333333333,1.027
11727,6.0,126.0,13.385996,12.2,4.8,26.385218,11.5619,2.81,1.7100000000000002,0.86,0.49282,2.41982
11728,2.3,92.0,19.92,36.66666666666666,4.0,92.69733333333332,8.604266666666666,2.19,1.906666666666667,1.16,0.4705633333333334,6.16352
11729,4.0,98.0,3.883996,9.4,4.8,18.78740068,11.431540000000002,2.857,1.598,0.836,0.5570996000000001,0.82121
11730,2.5,64.0,1.55,32.0,4.0,72.2365,9.6769,2.135,1.88,1.12,0.462985,0.77525
11731,2.5,42.0,8.443996,8.4,3.2,16.862137999999998,12.3734,2.5660000000000003,1.4580000000000002,0.642,0.687868,0.26619
11732,2.0,108.0,7.558488000000001,9.2,5.6,18.5465357192,12.0863,3.443,1.6520000000000004,0.8640000000000001,0.476196,0.53275
11733,3.0,74.0,4.663996,7.4,4.0,15.69310028,11.909720000000002,2.68,1.592,0.7380000000000001,0.4991960000000001,0.84313
11734,3.5,347.0,30.841971,10.5,4.5,22.206043325,10.999625,2.829,1.72375,0.94625,0.49463625,1.42396
11735,3.8,87.0,20.29466,32.75,3.75,71.6571,9.0872,2.2225,1.91,1.135,0.4576149999999999,5.67675
11736,6.0,50.0,4.03,10.0,4.8,20.0468,10.78917,2.825,1.626,0.945,0.49512,0.9328
11737,6.0,100.0,7.767992,10.0,4.8,20.3920334,10.565180000000002,2.774,1.714,0.956,0.4820359999999999,1.0047
11738,6.3,58.0,8.841328,19.33333333333333,4.333333333333333,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,1.92725
11739,3.0,50.0,4.073996,10.0,4.8,20.016938,11.2603,2.774,1.714,0.882,0.49954,0.9096
11740,2.3,141.0,17.641328,48.66666666666666,2.6666666666666665,114.97573,9.350333333333332,2.1266666666666665,1.9066666666666665,1.16,0.4169199999999999,5.48
11741,6.5,50.0,4.243996,10.0,4.8,20.3920334,11.2603,2.8280000000000003,1.66,0.928,0.4957955,0.78534
11742,6.0,66.0,13.551332,13.2,4.4,27.188418,10.5174,2.684,1.7880000000000005,0.974,0.4820359999999999,1.15072
11743,2.5,144.0,47.231992,42.8,5.6,114.97573,8.932974999999997,2.445,1.97,1.1925,0.429675,6.78667
11744,6.0,86.0,6.674328,14.333333333333336,4.666666666666667,30.645953666333327,11.674016666666668,2.8316666666666666,1.7250000000000003,0.92,0.486658,1.61291
11745,6.0,100.0,7.900992,10.0,4.8,20.077018,10.73364,2.904,1.6880000000000002,0.9229999999999998,0.4911100000000001,0.71879
11746,5.5,60.0,4.073996,18.0,4.8,36.0685,11.14446,2.752,1.754,0.946,0.491678,1.12928
11747,6.5,242.0,34.18948,12.5,4.8,24.5691257,11.101775,2.721,1.7200000000000002,0.9559999999999998,0.496379,2.015
11748,5.5,258.0,0.271449975,6.972972972972973,4.648648648648648,13.687937756756757,12.405356756756756,2.7064864864864866,1.4851351351351352,0.6524324324324324,0.5793175374732334,0.27146
11749,6.0,114.0,8.147992,14.4,4.4,33.739258,10.75912,2.572,1.7420000000000002,0.96,0.489486,1.24952
11750,6.0,74.0,19.334,24.66666666666667,5.333333333333333,55.30459633333333,11.234699999999998,2.9766666666666666,1.856666666666667,0.9666666666666668,0.4626366666666666,3.18933
11751,3.8,884.0,121.42,41.0,5.6,93.78445,9.273855,2.279,1.9072,1.2145,0.447985,5.2757
11752,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49954,0.52252
11753,5.5,58.0,3.555328,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,0.99311
11754,4.0,64.0,10.209328,12.666666666666664,5.333333333333333,26.385218,13.652933333333332,2.986666666666667,1.8966666666666667,0.98,0.48273,1.22915
11755,2.5,100.0,7.558488,10.0,4.8,20.3920334,11.10535,2.8280000000000003,1.6800000000000002,0.892,0.4927359999999999,0.80479
11756,2.0,36.0,8.675,36.0,4.0,90.2267,9.6769,2.445,1.875,1.12,0.42668,5.67675
11757,7.0,70.0,5.815328000000001,10.0,4.571428571428571,20.09830285714286,11.130928571428573,2.611428571428572,1.662857142857143,0.9642857142857144,0.4980028571428571,0.82082
11758,4.0,33.0,2.008328,6.941176470588236,3.75,14.643973529411769,12.072441176470589,2.5660000000000003,1.486470588235294,0.6964705882352941,0.499404,0.86099
11759,5.5,58.0,8.841328,19.33333333333333,4.666666666666667,39.987666666666655,11.354766666666668,2.8316666666666666,1.7166666666666668,0.89,0.4810716666666666,1.24267
11760,2.5,46.0,10.507072,23.0,4.0,48.7195,10.39875,2.295,1.93,1.2999999999999998,0.47888,2.645
11761,6.0,220.0,41.181992,24.444444444444446,4.666666666666667,47.085097777777776,11.634466666666668,2.83,1.9433333333333327,1.1366666666666667,0.4747266666666667,0.34857
11762,6.0,156.0,21.575328,26.0,4.666666666666667,61.19102,11.290033333333335,2.736666666666667,1.76,0.9666666666666668,0.4737466666666667,3.11533
11763,6.0,110.0,23.193328,10.0,4.571428571428571,22.35173142857143,11.1016,2.6128571428571425,1.7323809523809528,0.9042857142857142,0.4939185714285714,1.70947
11764,2.8,80.0,7.558488000000001,10.0,4.8,20.9940862215,12.04083,2.774,1.6310000000000002,0.91,0.492719,0.59473
11765,5.5,108.0,12.421,14.8,4.6,29.525338,10.73364,2.81,1.7420000000000002,0.928,0.483071455,1.8013
11766,2.3,144.0,22.707,48.0,4.0,111.34115,8.888349999999997,2.14,1.99,1.25,0.4729766666666666,3.37533
11767,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11768,2.3,110.0,23.0,36.66666666666666,2.6666666666666665,82.59846666666667,8.504133333333334,2.18,1.9433333333333327,1.2333333333333334,0.4169199999999999,5.48
11769,5.5,1030.0,30.342299,10.4,4.8,20.80173002,10.91369,2.684,1.726,0.928,0.499726,0.93456
11770,2.5,92.0,6.697992,9.2,4.0,18.60817185,11.79886,2.72,1.6450000000000002,0.8480000000000001,0.499404,0.7854
11771,2.5,150.0,15.266328,22.66666666666667,4.8,54.27519833333333,11.16682,2.9466666666666668,1.7233333333333334,0.908,0.4817083333333334,2.74155
11772,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11773,2.5,72.0,5.6253280000000006,8.0,4.5,16.332807916666667,11.241433333333331,2.8280000000000003,1.6725,0.828,0.4927189999999999,0.64563
11774,7.0,107.0,11.35441075,10.571428571428571,4.571428571428571,21.30943346428572,11.130928571428573,2.611428571428572,1.662857142857143,0.914,0.4980028571428571,0.7958
11775,3.0,100.0,7.558488000000001,10.0,4.8,20.9941265318,12.0034,2.774,1.7400000000000002,0.96,0.499514,0.53649
11776,2.5,196.0,22.81264,30.5,4.0,67.9394,8.888349999999997,2.564,1.97,1.265,0.4618992,3.1504
11777,3.5,75.0,9.014328,15.6,4.8,33.739258,11.20276,2.755,1.745,0.91,0.486658,2.01939
11778,5.5,30.0,1.7431599999999998,10.0,4.333333333333333,20.17042675230769,10.2719,2.043333333333333,1.8166666666666669,1.0266666666666666,0.4995066666666667,0.77755
11779,5.5,393.0,6.07141175,11.40625,4.78125,22.17770095,10.8425375,2.6253125,1.794375,0.94625,0.5350482,0.73461
11780,4.3,42.0,3.3326640000000003,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.7166666666666668,0.9666666666666668,0.4865066666666666,1.51422
11781,6.5,20.0,0.973995,10.0,4.0,20.0468,11.2603,2.75,1.75,0.85,0.49282,0.96683
11782,6.0,155.0,24.587992000000003,24.66666666666667,4.4444444444444455,57.75953666666666,11.281455555555556,2.8522222222222213,1.7700000000000002,0.98,0.477854,4.52755
11783,6.0,100.0,7.876747749999999,10.0,4.0,20.2988926326,12.18425,2.755,1.6310000000000002,0.91,0.4927189999999999,1.00728
11784,6.0,90.0,11.206324,18.0,4.8,39.466738,11.522428000000001,2.953333333333333,1.711,0.86,0.48502,2.95748
11785,6.0,246.0,34.18948,12.6,4.8,24.808518,10.78917,2.857,1.6869999999999998,0.8320000000000001,0.4961945,1.39322
11786,3.0,235.0,60.67400000000001,23.0,4.5,49.224449375000006,9.300975,2.25375,1.9075,1.1275,0.4756775,5.2085
11787,3.8,144.0,21.153992,24.0,4.8,53.4902975,11.2603,2.8280000000000003,1.905,0.945,0.46833,2.53872
